"id","months_age","sex","time","dur_min","meaningful_min","distant_min","tv_min","noise_min","silence_min","AWC","CTC","CVC","cds_ohs","mom_ed","fat_ed","hi"
20117,18,0,6.5,5,"0.63","3.28","0","0.22","0.83",31,2,9,"0",13,13,15
20117,18,0,6.55,5,"0.95","2.92","0","0.22","0.87",41,3,10,"0",13,13,15
20117,18,0,7,5,"0.02","1.65","0","0.15","3.15",0,0,0,"0",13,13,15
20117,18,0,7.05,5,"0.97","1.98","0.02","0.1","1.9",57,4,13,"0",13,13,15
20117,18,0,7.1,5,"1.2","2.5","0.05","0.5","0.72",54,3,10,"1",13,13,15
20117,18,0,7.15,5,"1.45","1.15","0","0.62","1.75",153,2,15,"0",13,13,15
20117,18,0,7.2,5,"0.82","2.8","0","0.18","1.17",51,2,11,"1",13,13,15
20117,18,0,7.25,5,"0.92","3.02","0","0.07","0.97",19,1,14,"0",13,13,15
20117,18,0,7.3,5,"0.73","3.57","0.03","0.1","0.52",46,0,2,"0",13,13,15
20117,18,0,7.35,5,"1.75","2.38","0","0.03","0.8",41,0,6,"0",13,13,15
20117,18,0,7.4,5,"1.03","2.63","0","0.08","1.22",76,2,6,"0",13,13,15
20117,18,0,7.45,5,"1.12","2.23","0","0.2","1.4",41,0,3,"0",13,13,15
20117,18,0,7.5,5,"1","1.68","0","0.27","2.02",148,4,9,"0",13,13,15
20117,18,0,7.55,5,"0.65","3.15","0","0.12","1.07",64,3,7,"1",13,13,15
20117,18,0,8,5,"1.1","2.98","0.02","0.03","0.83",172,6,12,"1",13,13,15
20117,18,0,8.05,5,"1.05","2.97","0","0.1","0.83",87,2,5,"1",13,13,15
20117,18,0,8.1,5,"0.58","3.5","0","0.18","0.7",33,0,4,"0",13,13,15
20117,18,0,8.15,5,"0.6","3.12","0","0.23","1.02",9,2,8,"0",13,13,15
20117,18,0,8.2,5,"0.9","3.05","0","0.13","0.9",73,3,6,"0",13,13,15
20117,18,0,8.25,5,"0.18","1.35","0.02","0.2","3.2",10,0,2,"1",13,13,15
20117,18,0,8.3,5,"0.47","1.38","0","0.05","3.07",66,2,8,"0",13,13,15
20117,18,0,8.35,5,"0.12","3.07","0","0.35","1.43",9,0,1,"0",13,13,15
20117,18,0,8.4,5,"0.12","2.72","0","0.12","2.02",0,0,4,"0",13,13,15
20117,18,0,8.45,5,"0.17","1.7","0","0.17","2.93",2,0,6,"1",13,13,15
20117,18,0,8.5,5,"0.28","1.37","0","0.05","3.25",39,1,6,"0",13,13,15
20117,18,0,8.55,5,"1.07","1.93","0.02","1.23","0.72",96,0,5,"0",13,13,15
20117,18,0,9,5,"2.7","1.25","0.02","0.17","0.83",550,1,1,"0",13,13,15
20117,18,0,11.15,5,"1.53","0.2","2.87","0","0.35",0,0,0,"0",13,13,15
20117,18,0,11.2,5,"3.43","0.1","0.62","0","0.82",371,0,1,"1",13,13,15
20117,18,0,11.25,5,"2.17","1.03","0.22","0.03","1.52",445,6,11,"1",13,13,15
20117,18,0,11.3,5,"2.65","1.2","0.03","0.03","1.07",539,9,11,"1",13,13,15
20117,18,0,11.35,5,"2.02","2.17","0","0.15","0.63",171,3,8,"0",13,13,15
20117,18,0,11.4,5,"1.72","2.53","0","0.02","0.7",128,3,8,"0",13,13,15
20117,18,0,11.45,5,"1.27","2.3","0","0.33","1.07",121,1,3,"0",13,13,15
20117,18,0,11.5,5,"0.93","2.68","0.02","0.05","1.27",108,1,3,"0",13,13,15
20117,18,0,11.55,5,"1.33","2.72","0","0.03","0.87",161,4,9,"0",13,13,15
20117,18,0,12,5,"0.9","2.47","0","0.07","1.55",130,4,8,"0",13,13,15
20117,18,0,12.05,5,"1.25","1.75","0.03","0.02","1.9",225,7,8,"1",13,13,15
20117,18,0,12.1,5,"1.22","1.75","0","0.02","1.97",168,9,23,"1",13,13,15
20117,18,0,12.15,5,"0.55","2.73","0","0.32","1.37",49,1,8,"0",13,13,15
20117,18,0,12.2,5,"1.4","2.67","0","0.05","0.85",113,6,16,"0",13,13,15
20117,18,0,12.25,5,"0.93","2.45","0.02","0.12","1.45",48,0,10,"0",13,13,15
20117,18,0,12.3,5,"1.3","1.97","0.02","0.02","1.67",81,2,20,"0",13,13,15
20117,18,0,12.35,5,"0.87","1.55","0.03","0.17","2.35",105,3,10,"0",13,13,15
20117,18,0,12.4,5,"1.37","2.25","0","0.12","1.23",46,2,16,"0",13,13,15
20117,18,0,12.45,5,"1.78","1.88","0","0.13","1.17",185,0,3,"0",13,13,15
20117,18,0,12.5,5,"1.57","2.88","0","0.02","0.5",144,7,20,"0",13,13,15
20117,18,0,12.55,5,"2.22","2.42","0","0.03","0.3",170,4,23,"1",13,13,15
20117,18,0,13,5,"1.68","2.48","0.03","0.07","0.72",150,8,19,"1",13,13,15
20117,18,0,13.05,5,"1.57","2.55","0.02","0.05","0.78",153,3,16,"0",13,13,15
20117,18,0,13.1,5,"1.68","1","0.17","0.17","1.92",296,1,2,"0",13,13,15
20117,18,0,13.15,5,"2.32","1.02","0.17","0","1.45",428,0,1,"0",13,13,15
20117,18,0,13.2,5,"0.4","0.13","4.32","0","0.12",74,0,0,"split",13,13,15
20117,18,0,13.25,5,"1.25","0.2","0.6","0","2.92",214,1,2,"0",13,13,15
20117,18,0,13.3,5,"1.08","0.4","1.48","0","1.98",96,1,3,"0",13,13,15
20117,18,0,13.35,5,"0.75","1.2","2.55","0.1","0.35",140,3,3,"0",13,13,15
20117,18,0,13.4,5,"0.3","4.57","0.07","0","0.02",16,0,5,"0",13,13,15
20117,18,0,13.45,5,"0.12","4.85","0","0","0",10,0,0,"0",13,13,15
20117,18,0,13.5,5,"0.1","4.88","0","0","0",0,0,3,"0",13,13,15
20117,18,0,13.55,5,"0.42","4.53","0.02","0","0",14,0,7,"0",13,13,15
20117,18,0,14,5,"0.55","4.1","0.02","0.03","0.25",60,3,6,"0",13,13,15
20117,18,0,14.05,5,"1.8","0.43","0.8","0","1.93",333,2,3,"0",13,13,15
20117,18,0,14.1,5,"0.02","0","4.8","0","0.15",5,0,0,"0",13,13,15
20117,18,0,14.15,5,"1.07","1.45","0.98","0.12","1.35",189,2,2,"0",13,13,15
20117,18,0,14.2,5,"0.65","2.75","0.02","0.03","1.52",120,1,3,"0",13,13,15
20117,18,0,14.25,5,"1.12","2.13","0.08","0.18","1.43",87,3,14,"0",13,13,15
20117,18,0,14.3,5,"1.8","1.25","0.1","0.03","1.77",344,4,9,"0",13,13,15
20117,18,0,14.35,5,"1.6","2.45","0.03","0.08","0.77",404,7,12,"0",13,13,15
20117,18,0,14.4,5,"0.15","3.65","0","0.28","0.88",34,0,2,"0",13,13,15
20117,18,0,14.45,5,"0.43","3.7","0.03","0.15","0.65",68,4,11,"0",13,13,15
20117,18,0,14.5,5,"0.98","3.15","0","0.05","0.78",205,4,8,"1",13,13,15
20117,18,0,14.55,5,"0.55","2.87","0","0.12","1.43",36,0,9,"0",13,13,15
20117,18,0,15,5,"1.27","2.42","0","0.05","1.23",185,6,26,"0",13,13,15
20117,18,0,15.05,5,"1.37","2.12","0.05","0.08","1.35",108,7,22,"1",13,13,15
20117,18,0,15.1,5,"2.02","1.83","0","0","1.12",179,2,8,"1",13,13,15
20117,18,0,15.15,5,"1.67","2.2","0","0.15","0.95",252,8,14,"1",13,13,15
20117,18,0,15.2,5,"0.22","0.55","0","0.03","4.17",12,1,4,"1",13,13,15
20117,18,0,15.25,5,"0.13","1.43","0","0.05","3.35",0,0,7,"0",13,13,15
20117,18,0,15.3,5,"0.03","1.75","0","0.15","3.05",0,0,2,"0",13,13,15
20117,18,0,16.35,5,"3.2","1.12","0","0.02","0.63",15,2,64,"0",13,13,15
20117,18,0,16.4,5,"1.2","2.18","0","0.02","1.57",1,1,35,"0",13,13,15
20117,18,0,16.45,5,"2.38","1.7","0.02","0.03","0.85",5,0,33,"0",13,13,15
20117,18,0,16.5,5,"3.33","0.93","0","0","0.7",0,0,38,"0",13,13,15
20117,18,0,16.55,5,"1.97","1.87","0","0.02","1.12",4,1,40,"0",13,13,15
20117,18,0,17,5,"1.77","2.48","0","0.05","0.68",9,0,24,"0",13,13,15
20117,18,0,17.05,5,"2.45","1.13","0","0","1.38",24,0,24,"0",13,13,15
20117,18,0,17.1,5,"1.87","2.32","0","0.05","0.73",0,0,29,"0",13,13,15
20117,18,0,17.15,5,"1.22","0.97","0.27","0.27","2.23",70,4,16,"1",13,13,15
20117,18,0,17.2,5,"1.35","1.32","0.15","0.08","2.07",154,5,9,"1",13,13,15
20117,18,0,17.25,5,"1.88","2.12","0.17","0.13","0.65",279,5,10,"1",13,13,15
20117,18,0,17.3,5,"0.47","3.27","0.03","0.12","1.08",33,0,6,"0",13,13,15
20117,18,0,17.35,5,"0.93","3.22","0","0.22","0.6",94,0,4,"1",13,13,15
20117,18,0,17.4,5,"0.87","2.93","0.08","0","1.07",143,3,6,"0",13,13,15
20117,18,0,17.45,5,"0.72","3.43","0.03","0.07","0.72",88,0,3,"0",13,13,15
20117,18,0,17.5,5,"0.58","2.97","0.05","0.15","1.22",57,1,12,"0",13,13,15
20117,18,0,17.55,5,"1.03","2.05","0.1","0.05","1.72",24,3,24,"0",13,13,15
20117,18,0,18,5,"0.57","1.72","0.13","0","2.53",124,1,1,"0",13,13,15
20117,18,0,18.05,5,"1.1","1.8","0","0.23","1.82",104,0,20,"0",13,13,15
20117,18,0,18.1,5,"0.8","1.47","0","0.05","2.65",60,0,3,"0",13,13,15
20117,18,0,18.15,5,"0.8","1.52","0.02","0.18","2.45",95,1,1,"0",13,13,15
20117,18,0,18.2,5,"1.18","2.18","0","0.13","1.48",137,1,8,"1",13,13,15
20117,18,0,18.25,5,"1.02","1.95","0","0.27","1.73",186,3,7,"1",13,13,15
20117,18,0,18.3,5,"1.2","1.9","0","0.02","1.85",212,2,3,"0",13,13,15
20117,18,0,18.35,5,"0.5","2.4","0","0.1","1.95",48,0,9,"0",13,13,15
20117,18,0,18.4,5,"0.7","2.55","0.03","0.08","1.58",97,2,4,"0",13,13,15
20117,18,0,18.45,5,"0.42","3.65","0.05","0.1","0.73",39,0,4,"0",13,13,15
20117,18,0,18.5,5,"1.47","2.9","0","0.08","0.52",224,3,12,"0",13,13,15
20117,18,0,18.55,5,"0.53","2.37","0","0.08","1.98",147,3,5,"1",13,13,15
20117,18,0,19,5,"1.4","2.45","0","0.1","1.02",247,4,6,"0",13,13,15
20117,18,0,19.05,5,"1.77","1.77","0","0.23","1.2",399,7,13,"0",13,13,15
20117,18,0,19.1,5,"1.4","2.32","0","0.07","1.18",208,3,4,"0",13,13,15
20117,18,0,19.15,5,"0.97","1.48","0.12","0.02","2.37",170,0,0,"0",13,13,15
20117,18,0,19.2,5,"1.6","2.22","0","0.02","1.12",228,0,2,"0",13,13,15
20117,18,0,19.25,5,"0.7","3.73","0","0.02","0.52",101,2,2,"0",13,13,15
20117,18,0,19.3,5,"0.67","3.7","0","0.1","0.48",95,2,2,"0",13,13,15
20117,18,0,19.35,5,"2.95","1.55","0","0","0.45",690,1,1,"0",13,13,15
20121,18,0,11.55,3.283333333,"0.45","1.02","0","0.07","1.72",40,3,6,"0",16,14,39
20121,18,0,12.05,5,"0.07","3.65","0.02","0.02","1.2",9,0,2,"0",16,14,39
20121,18,0,12.1,5,"0","4.98","0","0","0",0,0,0,"1",16,14,39
20121,18,0,12.15,5,"0.1","4.75","0","0","0.13",6,0,1,"0",16,14,39
20121,18,0,12.2,5,"0.02","4.57","0","0.13","0.25",0,0,2,"0",16,14,39
20121,18,0,12.25,5,"0.12","3.77","0.02","0.08","0.97",0,0,5,"0",16,14,39
20121,18,0,12.3,5,"0.22","4.63","0","0.05","0.07",4,0,0,"1",16,14,39
20121,18,0,12.35,5,"0.02","3.43","0","0.1","1.42",0,0,1,"1",16,14,39
20121,18,0,12.4,5,"0.07","4.1","0","0.03","0.77",0,0,0,"1",16,14,39
20121,18,0,12.45,5,"0.17","4.27","0","0.07","0.48",0,0,4,"split",16,14,39
20121,18,0,12.5,5,"0.65","4.32","0.02","0","0",120,0,2,"0",16,14,39
20121,18,0,12.55,5,"0.48","4.33","0","0","0.13",56,0,0,"0",16,14,39
20121,18,0,13,5,"0.5","3.42","0.28","0.02","0.77",3,0,4,"0",16,14,39
20121,18,0,13.05,5,"0.3","0.42","4.23","0","0.02",12,1,6,"0",16,14,39
20121,18,0,13.1,5,"0.37","0.95","3.05","0","0.58",28,0,4,"0",16,14,39
20121,18,0,13.15,5,"2.02","0.95","0.8","0.02","1.17",76,2,4,"0",16,14,39
20121,18,0,13.2,5,"0.22","0.05","3.9","0","0.82",12,0,0,"0",16,14,39
20121,18,0,13.25,5,"0","0","4.53","0","0.45",0,0,0,"0",16,14,39
20121,18,0,13.3,5,"0.12","0.12","3.4","0.08","1.25",0,0,0,"0",16,14,39
20121,18,0,13.35,5,"0","2.27","0.2","0.17","2.33",0,0,0,"0",16,14,39
20121,18,0,13.5,5,"0.13","1.85","0.03","0","2.97",19,0,0,"0",16,14,39
20121,18,0,13.55,5,"0.18","2","0.02","0","2.77",9,0,1,"0",16,14,39
20121,18,0,14,5,"0.07","2.3","0.02","0","2.58",0,0,2,"0",16,14,39
20121,18,0,14.05,5,"0.3","1.55","0","0","3.13",0,0,10,"0",16,14,39
20121,18,0,14.1,5,"0.08","4.03","0.02","0","0.85",8,0,1,"1",16,14,39
20121,18,0,14.15,5,"0.03","2.95","0.02","0","1.97",0,0,1,"0",16,14,39
20121,18,0,14.2,5,"0.23","3.95","0","0.03","0.75",13,1,7,"1",16,14,39
20121,18,0,14.25,5,"0.03","4.73","0","0.03","0.17",0,0,1,"1",16,14,39
20121,18,0,14.3,5,"0.75","2.27","0","0.08","1.87",23,3,26,"1",16,14,39
20121,18,0,14.35,5,"0.3","2.62","0.05","0","1.98",11,1,12,"1",16,14,39
20121,18,0,14.4,5,"0.47","1.67","0","0.05","2.78",16,0,10,"split",16,14,39
20121,18,0,14.45,5,"0.37","1.62","0","0","3",31,2,7,"split",16,14,39
20121,18,0,14.5,5,"0.55","1.57","0","0","2.85",63,2,9,"1",16,14,39
20121,18,0,14.55,5,"0.43","2.78","0","0","1.75",3,1,10,"1",16,14,39
20121,18,0,15,5,"0.32","1.52","0.9","0.05","2.18",32,2,7,"1",16,14,39
20121,18,0,15.05,5,"0.02","0.1","4.73","0","0.12",0,0,1,"0",16,14,39
20121,18,0,15.1,5,"0","0.12","4.25","0","0.6",0,0,0,"1",16,14,39
20121,18,0,15.15,5,"0","0","4.83","0.12","0.03",0,0,0,"1",16,14,39
20121,18,0,15.2,5,"0.08","0","4.58","0","0.28",0,0,2,"1",16,14,39
20121,18,0,15.25,5,"0.3","0.78","3.62","0","0.25",3,0,6,"1",16,14,39
20121,18,0,15.3,5,"0.1","1.23","1.42","0.12","2.1",0,0,4,"1",16,14,39
20121,18,0,15.35,5,"0.38","3","0.23","0.03","1.3",54,4,6,"1",16,14,39
20121,18,0,15.4,5,"0.03","4.83","0.02","0","0.08",0,0,3,"0",16,14,39
20121,18,0,15.45,5,"0.55","3.53","0.23","0","0.65",17,1,14,"1",16,14,39
20121,18,0,15.5,5,"0.38","3.93","0.02","0.08","0.53",12,0,7,"1",16,14,39
20121,18,0,15.55,5,"0.3","4.22","0.03","0.27","0.15",9,1,6,"1",16,14,39
20121,18,0,16,5,"0.33","4.48","0","0.1","0.05",13,0,10,"split",16,14,39
20121,18,0,16.05,5,"0.6","3.8","0","0.08","0.5",10,1,10,"1",16,14,39
20121,18,0,16.1,5,"0.1","3.85","0","0","1.02",0,0,1,"0",16,14,39
20121,18,0,16.15,5,"0.53","2.05","0","0.12","2.27",11,0,17,"1",16,14,39
20121,18,0,16.2,5,"0.32","2.9","0.02","0.58","1.15",0,0,6,"split",16,14,39
20121,18,0,16.3,5,"1.15","3.1","0.22","0.15","0.33",286,0,0,"0",16,14,39
20121,18,0,16.35,5,"1.62","2.03","0.63","0","0.68",308,0,0,"0",16,14,39
20121,18,0,16.4,5,"0.55","0.5","1.7","0.52","1.7",132,0,0,"0",16,14,39
20121,18,0,16.45,5,"0.45","0.18","0.95","0","3.38",106,0,0,"0",16,14,39
20121,18,0,17.25,5,"0.03","0.5","3.58","0","0.85",0,0,2,"1",16,14,39
20121,18,0,17.3,5,"0.53","0.02","3.02","0","1.42",34,0,0,"split",16,14,39
20121,18,0,17.35,5,"0.23","0.07","3.88","0","0.77",9,0,1,"0",16,14,39
20121,18,0,17.4,5,"0","0.03","4.08","0","0.87",0,0,0,"0",16,14,39
20121,18,0,17.45,5,"0.18","0.07","3.67","0","1.05",25,0,0,"0",16,14,39
20121,18,0,17.5,5,"0","0.07","3.23","0","1.68",0,0,0,"0",16,14,39
20121,18,0,17.55,5,"0.13","0.65","2.08","0","2.1",16,0,2,"1",16,14,39
20121,18,0,18,5,"0.35","1.43","0","0.17","3.02",37,2,12,"1",16,14,39
20121,18,0,18.05,5,"0.62","0.92","0","0.07","3.37",0,0,21,"1",16,14,39
20121,18,0,18.1,5,"0.43","0.87","0.07","0.03","3.57",24,1,22,"1",16,14,39
20121,18,0,18.15,5,"0.3","0.77","0","0.07","3.83",1,1,17,"1",16,14,39
20121,18,0,18.2,5,"0.5","0.97","0","0.42","3.08",0,1,19,"0",16,14,39
20121,18,0,18.25,5,"0.65","1.02","0.02","0.2","3.08",45,1,15,"0",16,14,39
20121,18,0,18.3,5,"1.65","1","0.02","0.42","1.88",113,6,38,"1",16,14,39
20121,18,0,18.35,5,"0.92","0.77","0","0.03","3.25",49,3,21,"1",16,14,39
20121,18,0,18.4,5,"1.78","0.63","0.02","0.02","2.53",75,8,53,"split",16,14,39
20121,18,0,18.45,5,"1.52","2.2","0","0.08","1.15",112,2,14,"0",16,14,39
20121,18,0,18.5,5,"1.03","1.33","0","0.07","2.52",88,4,30,"0",16,14,39
20121,18,0,18.55,5,"0.67","1.13","0.02","0.12","3.03",70,2,21,"split",16,14,39
20121,18,0,19,5,"1.3","1.82","0","0.4","1.45",136,4,17,"0",16,14,39
20121,18,0,19.05,5,"2.6","1.22","0","0.2","0.95",44,3,10,"1",16,14,39
20121,18,0,19.1,5,"0.72","0.8","0","0.08","3.38",137,0,5,"0",16,14,39
20121,18,0,19.15,5,"1.62","0.6","0.07","0.12","2.55",162,10,23,"1",16,14,39
20121,18,0,19.2,5,"1.77","0.72","0.05","0.33","2.12",248,10,23,"1",16,14,39
20121,18,0,19.25,5,"1.42","0.72","0","1.37","1.47",29,0,17,"1",16,14,39
20121,18,0,19.3,5,"1.37","1.1","0","0.68","1.8",38,1,19,"split",16,14,39
20121,18,0,19.35,5,"0.97","1.12","0.33","0","2.55",70,3,17,"split",16,14,39
20122,18,0,9.4,1.633333333,"0.42","0.47","0","0.02","0.7",37,0,0,"0",12,12,24.5
20122,18,0,9.45,5,"1","2.5","0","0.02","1.43",37,5,20,"0",12,12,24.5
20122,18,0,9.5,5,"0.7","3.78","0","0.03","0.45",20,1,19,"0",12,12,24.5
20122,18,0,9.55,5,"0.45","4.5","0","0","0.02",0,0,12,"1",12,12,24.5
20122,18,0,10,5,"0.57","4.22","0.02","0","0.17",9,1,18,"1",12,12,24.5
20122,18,0,10.05,5,"0.22","4.55","0.02","0.02","0.17",15,1,8,"1",12,12,24.5
20122,18,0,10.1,5,"0.8","2.48","0.1","0.03","1.55",37,6,33,"1",12,12,24.5
20122,18,0,10.15,5,"0.62","2.12","0.17","0.05","2",29,3,14,"1",12,12,24.5
20122,18,0,10.2,5,"1.15","1.53","0.02","0.12","2.15",31,3,36,"1",12,12,24.5
20122,18,0,10.25,5,"0.35","1.28","0.62","0","2.73",44,1,11,"1",12,12,24.5
20122,18,0,10.3,5,"0.08","0.02","4.48","0.1","0.28",0,0,5,"1",12,12,24.5
20122,18,0,10.35,5,"0.1","0.03","4.85","0","0",0,0,0,"1",12,12,24.5
20122,18,0,10.4,5,"0.22","0.88","3.53","0.02","0.32",38,0,2,"1",12,12,24.5
20122,18,0,10.45,5,"2.03","2.53","0","0.07","0.33",399,9,20,"0",12,12,24.5
20122,18,0,10.5,5,"1.17","2.92","0","0.02","0.87",150,8,31,"0",12,12,24.5
20122,18,0,10.55,5,"1.3","2.6","0","0.1","0.98",110,11,43,"1",12,12,24.5
20122,18,0,11,5,"0.53","3.43","0","0.13","0.85",62,4,18,"1",12,12,24.5
20122,18,0,11.05,5,"0.85","3.3","0","0.13","0.67",117,4,17,"1",12,12,24.5
20122,18,0,11.1,5,"0.77","3.42","0.03","0","0.77",40,4,23,"1",12,12,24.5
20122,18,0,11.15,5,"0.72","2.48","0","0","1.77",29,4,33,"0",12,12,24.5
20122,18,0,11.2,5,"0.85","3.27","0.02","0.03","0.82",28,3,29,"1",12,12,24.5
20122,18,0,11.25,5,"1.3","3.38","0.02","0","0.25",98,8,38,"1",12,12,24.5
20122,18,0,11.3,5,"1.25","2.83","0","0.07","0.83",105,9,37,"0",12,12,24.5
20122,18,0,11.35,5,"0.95","2.85","0.05","0.02","1.1",91,7,31,"0",12,12,24.5
20122,18,0,11.4,5,"0.77","3.58","0","0.05","0.57",72,5,23,"1",12,12,24.5
20122,18,0,11.45,5,"0.47","3.9","0.17","0.02","0.4",58,0,4,"0",12,12,24.5
20122,18,0,11.5,5,"1.25","1.83","0.02","0","1.87",168,13,25,"1",12,12,24.5
20122,19,0,14.25,1.85,"0.02","0.22","1.48","0","0.1",2,0,0,"0",12,12,24.5
20122,19,0,14.3,5,"0.32","2.2","2.05","0","0.38",64,1,1,"0",12,12,24.5
20122,19,0,14.35,5,"0.53","3.77","0","0","0.68",84,6,13,"1",12,12,24.5
20122,19,0,14.4,5,"0.22","3.65","0","0","1.12",16,2,11,"1",12,12,24.5
20122,19,0,14.45,5,"0.23","3.93","0","0.15","0.65",19,1,8,"0",12,12,24.5
20122,19,0,14.5,5,"0.28","3.17","0","0","1.52",13,4,14,"1",12,12,24.5
20122,19,0,14.55,5,"0.47","3.82","0","0","0.7",78,0,8,"1",12,12,24.5
20122,19,0,15,5,"0.48","4.33","0","0","0.15",106,3,6,"split",12,12,24.5
20122,19,0,15.05,5,"0.27","4.43","0","0.2","0.07",63,2,4,"1",12,12,24.5
20122,19,0,15.1,5,"0.48","4.43","0.02","0","0.05",21,2,16,"1",12,12,24.5
20122,19,0,15.15,5,"0.9","4.02","0","0","0.07",50,4,30,"1",12,12,24.5
20122,19,0,15.2,5,"0.57","4.38","0","0","0.03",77,3,19,"0",12,12,24.5
20122,19,0,15.25,5,"0.45","4.52","0.02","0","0",8,1,20,"0",12,12,24.5
20122,19,0,15.3,5,"0.65","4.3","0","0","0",12,2,34,"1",12,12,24.5
20122,19,0,15.35,5,"0.52","4.3","0.02","0.02","0.12",44,3,29,"0",12,12,24.5
20122,19,0,15.4,5,"0.15","4.8","0","0","0.02",41,0,5,"0",12,12,24.5
20122,19,0,15.45,5,"0.33","4.62","0","0.02","0",6,2,14,"1",12,12,24.5
20122,19,0,15.5,5,"0.37","4.6","0","0","0",65,0,8,"1",12,12,24.5
20122,19,0,15.55,5,"0.52","3.07","0","0.05","1.33",49,6,21,"1",12,12,24.5
20122,19,0,16,5,"0","2.98","0","1.7","0.27",0,0,1,"0",12,12,24.5
20122,19,0,16.05,5,"0.18","2.88","0","0.32","1.58",38,0,1,"0",12,12,24.5
20122,19,0,16.1,5,"0.25","2.43","0","0.13","2.15",73,0,0,"0",12,12,24.5
20122,19,0,16.15,5,"1.17","2.3","0","0","1.5",170,12,15,"1",12,12,24.5
20122,19,0,16.2,5,"1.15","2.6","0","0.18","1.03",186,4,10,"0",12,12,24.5
20122,19,0,16.25,5,"1.22","2.27","0","0.07","1.42",101,6,43,"0",12,12,24.5
20122,19,0,16.3,5,"0.77","3.25","0","0","0.97",131,7,15,"1",12,12,24.5
20122,19,0,16.35,5,"0.63","3.23","0","0.08","1.02",69,3,21,"1",12,12,24.5
20122,19,0,16.4,5,"1.95","2.42","0.02","0.05","0.53",264,26,58,"1",12,12,24.5
20122,19,0,16.45,5,"1.67","2.3","0","0","1",223,17,51,"1",12,12,24.5
20122,19,0,16.5,5,"0.65","2.43","0","0","1.9",91,7,22,"1",12,12,24.5
20122,19,0,16.55,5,"0.9","2.93","0","0","1.12",106,4,20,"1",12,12,24.5
20122,19,0,17,5,"0.95","3.37","0.15","0.02","0.48",53,8,38,"1",12,12,24.5
20122,19,0,17.05,5,"0.85","3.23","0.02","0","0.87",59,4,27,"1",12,12,24.5
20122,19,0,17.1,5,"0.35","2.25","0","0.63","1.73",25,3,16,"1",12,12,24.5
20122,19,0,17.15,5,"0.72","2.38","0","0","1.87",62,2,22,"1",12,12,24.5
20122,19,0,17.2,5,"0.63","2.5","0.02","0.07","1.73",101,6,13,"0",12,12,24.5
20122,19,0,17.25,5,"0.55","2.65","0","0.07","1.7",69,5,8,"1",12,12,24.5
20122,19,0,17.3,5,"1.2","2.85","0.35","0.02","0.53",147,12,21,"1",12,12,24.5
20122,19,0,17.35,5,"0.12","4.23","0.02","0.13","0.47",3,1,7,"0",12,12,24.5
20122,19,0,17.4,5,"0.55","3.58","0.12","0","0.72",49,2,12,"1",12,12,24.5
20122,19,0,17.45,5,"1.37","3.12","0","0","0.48",249,5,15,"1",12,12,24.5
20122,19,0,17.5,5,"0.45","2.5","0","0.02","1.98",76,2,4,"0",12,12,24.5
20122,19,0,17.55,5,"0.5","2.98","0.02","0","1.47",73,2,7,"1",12,12,24.5
20122,19,0,18,5,"1.08","2.65","0","0","1.25",159,8,20,"1",12,12,24.5
20122,19,0,18.05,5,"1.5","2.7","0","0.07","0.7",280,7,16,"0",12,12,24.5
20122,19,0,18.1,5,"1.13","3.37","0.02","0.03","0.42",132,10,21,"1",12,12,24.5
20122,19,0,18.15,5,"0.75","1.4","0","0.03","2.77",67,6,17,"1",12,12,24.5
20122,19,0,18.35,4.933333333,"1.43","0.9","0.05","0.02","2.5",176,0,0,"0",12,12,24.5
20122,19,0,18.4,5,"1.13","0.83","0.1","0","2.9",65,1,2,"0",12,12,24.5
20122,19,0,18.45,5,"1.92","1.68","0.03","0.03","1.32",164,1,3,"0",12,12,24.5
20122,19,0,18.5,5,"1.27","2.45","0.13","0","1.12",139,9,14,"0",12,12,24.5
20122,19,0,18.55,5,"1.07","1.57","1.47","0","0.87",190,2,5,"0",12,12,24.5
20122,19,0,19,5,"0.15","0.42","4.2","0.15","0.05",32,1,2,"0",12,12,24.5
20122,19,0,19.05,5,"0.55","0.3","4.02","0.1","0",112,3,4,"0",12,12,24.5
20122,19,0,19.1,5,"0.83","2.43","1.57","0","0.12",128,4,12,"0",12,12,24.5
20122,19,0,19.15,5,"0","0","4.5","0.5","0",0,0,0,"0",12,12,24.5
20122,19,0,19.2,5,"0.15","0.77","3.72","0","0.33",32,1,1,"0",12,12,24.5
20122,19,0,19.25,5,"0.77","4.12","0.05","0","0.02",138,3,7,"0",12,12,24.5
20122,19,0,19.3,5,"0.73","4.03","0.1","0.02","0.07",103,6,10,"0",12,12,24.5
20122,19,0,19.35,5,"0.37","4.47","0.02","0.02","0.08",60,1,1,"0",12,12,24.5
20122,19,0,19.4,5,"0.72","3.9","0.13","0","0.22",62,3,18,"1",12,12,24.5
20122,19,0,19.45,5,"0.65","4.03","0.08","0","0.18",110,1,3,"1",12,12,24.5
20122,19,0,19.5,5,"1.1","3.62","0","0","0.25",207,5,10,"1",12,12,24.5
20122,19,0,19.55,5,"0.85","3.7","0.12","0.03","0.25",143,0,4,"1",12,12,24.5
20122,19,0,20,5,"1.45","3.43","0.07","0","0.02",365,2,2,"0",12,12,24.5
20122,19,0,20.05,5,"1.03","3.85","0.1","0","0",268,0,0,"1",12,12,24.5
20122,19,0,20.1,5,"1.02","3.62","0.02","0.02","0.3",146,1,5,"1",12,12,24.5
